Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR
Punjab,784.2699241,24.46317765,241.9817399,19.77,66.7,1.37,22.55047258,352.35401284412455
Punjab,819.8091643,32.31357654,116.9859169,12.55,50.42,23.6,10.81212126,292.04064192765316
Punjab,980.2745013,15.78699789,242.6066961,19.74,84.8,8.4,37.85406013,352.41911003113916
Punjab,790.576742,27.68216173,81.30027258,9.88,95.05890062,16.88,10.93463102,269.2152206911941
Punjab,491.2281674,30.58554801,95.50102827,14.08,63.6,4.77,14.26978662,250.0
Punjab,1037.921011,12.52457475,166.2080857,25.8,67.29,8.74,31.04946499,367.8797060104687
Punjab,329.1356499,46.13410317,116.7182173,25.93,45.02,11.91,29.00233872,320.1008977152658
Punjab,725.6301593,36.0764167,259.3144297,24.13,84.35,6.46,30.41488504,347.7388081259708
Punjab,1029.309125,27.4248515,109.3167665,17.17,89.87,15.8,21.21705563,322.2439962360232
Punjab,744.8053944,16.00691514,269.2779595,21.76,65.89,3.24,25.25937027,333.7689758670881
Punjab,689.5864452,21.86260702,241.2345742,21.98,83.86,21.82,27.35560535,305.86768581016025
Punjab,981.7048614,27.59852781,254.5190118,16.21,51.46,31.1,16.0362777,296.28384028436386
Punjab,679.737567,27.70777043,295.4333128,29.52,48.04,19.69,34.32432965,369.0609932101391
Punjab,550.1887935,37.56554856,192.3733042,26.39,60.61,19.85,31.20138712,369.11725210383213
Punjab,873.6445347,20.78902797,116.8395077,27.76652489,66.52,27.81,24.10241156,343.9106451930322
Punjab,787.5682772,30.2641534,176.6335492,22.13,77.46906155,4.37,24.59901998,328.0527724578539
Punjab,548.3496209,9.592653772,139.5378542,23.04,68.07,8.46,27.26665229,321.2447576904316
Punjab,950.7532292,22.13390508,135.3819964,11.79,64.6,105.22,11.16958422,304.60812535577884
Punjab,875.0598104,29.69897521,190.9335842,20.76,45.03,13.88,21.77253984,348.82594727824505
Punjab,715.3729474,31.19048997,164.7563125,18.59,67.78,19.31,21.00818953,310.0843482498323
Punjab,702.3553393,16.88733599,131.1038376,16.99,72.95,38.3,19.28529236,303.6865441521429
Punjab,901.3222735,21.53078548,163.0760415,20.59,62.57,2.07,23.28720398,275.91103281581275
Punjab,1047.82755,41.99072284,220.2427832,30.99,77.29,33.49,39.30897215,369.2394225834762
Punjab,778.8178948,36.05441358,243.1995431,25.2,41.74,2.7,27.66389431,361.66033208652993
Punjab,954.6742001,28.38937699,84.86228609,19.14,67.02,11.31,21.70192563,316.8528692684265
Punjab,904.4961333,6.130400434,150.6267742,24.86,42.45,17.96,27.25457894,346.43258346227714
Punjab,940.5146094,51.86861459,184.0756627,29.0,43.29,3.13,33.12887796,394.057941485548
Punjab,820.8455121,24.8786184,108.9503422,26.62,50.54,15.16,30.52360375,359.21592273622923
Punjab,1019.893102,20.04534897,171.2571647,22.3,45.87,16.67,24.00690972,375.80106801992827
Punjab,730.1555492,18.85500169,186.2682004,18.77,51.78,34.24,19.64800627,308.11536095376835
Punjab,901.1043257,29.44570693,213.0118352,25.49,56.79,1.61,29.56877453,355.6785482950007
Punjab,1157.333314,32.50692876,186.5629129,23.97,72.56,14.61,29.00573173,344.64216921337135
Punjab,1035.178732,33.54196075,131.8931394,26.48,55.18,71.59,30.78826144,369.98014022001837
Punjab,938.8529594,17.34957489,296.0896892,25.18,36.22,57.09,27.07156144,355.25603851282153
Punjab,732.713106,21.2238871,228.1875256,27.25,77.1,53.04,34.06010177,359.00380498978996
Punjab,819.7322761,45.53093751,223.3127286,19.32,47.44,3.46,19.9943648,327.88758882251847
Punjab,1109.280329,30.2807935,328.4374416,28.59,59.12,2.01,34.13191936,387.9602446690593
Punjab,948.9810763,24.79858516,193.8173781,22.99,66.7,15.65,27.04980476,373.4788180043387
Punjab,547.7311681,13.09740145,252.4719112,32.38,62.99,1.72,39.82941563,360.3032558178195
Punjab,662.1991784,28.91504995,185.9396715,18.55,76.41,13.16,21.82126932,338.18527613000185
Punjab,1079.48857,37.82244269,185.2550911,30.68,67.19,37.26,37.86850472,398.7836138842908
Punjab,830.6755419,34.03375609,222.4829382,22.99,47.08,6.74,25.09803563,352.6294224901971
Punjab,564.996682,20.11231976,273.2859957,18.74,92.68,4.26,23.70784326,298.43737913695344
Punjab,613.7871224,26.97209511,272.5262614,19.58,62.92,19.82,21.9015002,339.38629591993043
Punjab,900.7426067,43.12698705,223.9282972,20.4,57.79,27.68,22.53898966,319.5772052869845
Punjab,1038.118926,37.69882056,216.3544115,24.12,74.46,111.26,29.41588813,364.22280000092337
Punjab,820.2091612,17.1957106,217.8391863,24.61,63.74,19.51,29.03417642,350.7620241889285
Punjab,1246.342465,9.950627602,226.4099747,19.13,65.99,36.72,21.57884229,324.6957809264333
Punjab,987.724269,29.61830473,259.4038625,21.88,97.38,75.33,28.568276,316.2351598951914
Punjab,778.9744351,32.50303786,169.7928406,32.71,55.87,16.19,39.58731786,375.27956895876946
Punjab,640.5912837,12.4785879,253.6338775,30.64,55.23,30.87,36.61335866,354.6590534393223
Punjab,652.9633269,22.96023139,200.5360524,24.18,61.75,19.98,28.22486777,333.0537241599131
Punjab,873.5815893,23.03084264,217.7415047,22.19,76.07,113.28,26.8772739,335.8825460061895
Punjab,659.7352942,25.06244591,263.4414316,22.6,37.4,3.71,23.58019895,323.6195624536597
Punjab,1145.70507,22.89748751,222.0965186,25.07,30.52,56.05,26.34166616,393.5123010378395
Punjab,1100.606919,40.84262361,241.412555,16.89,51.19,9.89,16.95932709,365.11766092970015
Punjab,908.5110945,27.74613309,157.3698444,20.71,35.49,2.97,20.74911556,329.62186559165775
Punjab,581.4067651,13.85200765,265.5049156,13.66,53.63,23.03,12.68275298,286.469085849753
Punjab,615.530042,32.82556225,226.3273108,24.0,90.58131639,8.78,28.54374954,318.1923629454307
Punjab,1080.857005,14.87135505,181.239062,25.24,46.64,19.85,28.1938767,384.13060020445175
Punjab,661.0463489,36.7138676,252.4824719,19.58,38.6,5.42,19.47976013,367.12043315042655
Punjab,994.8816162,37.15428347,340.2252971,29.87,61.04,7.77,36.12400574,381.8450539163796
Punjab,891.5052568,39.84920785,116.8088765,15.87,72.94,43.52,17.71381523,295.4801777042427
Punjab,823.3291878,23.52343577,130.9887681,14.68,34.58,14.28,12.20753984,343.04571641668775
Punjab,664.3477219,18.63433437,338.6394301,23.12,72.3,37.82,27.8003486,350.0488825378213
Punjab,758.870225,25.65151231,206.0201088,27.24,72.26,16.79,33.55595931,336.4730540280866
Punjab,822.7473213,24.53929591,191.0278161,30.42,74.31,2.67,38.22112765,384.44148651234354
Punjab,972.5187296,20.5350778,169.8163186,19.71,78.28,48.13,23.61772032,353.5796271399629
Punjab,616.109603,17.6885288,249.7418834,27.39,93.03,28.32,35.85302089,299.7336774792291
Punjab,779.6906364,20.81436631,334.8381358,21.81,70.44543387,40.72,36.45444156,330.70960803310936
Punjab,808.8321119,13.38964626,134.2399816,21.14,61.64,29.19,23.95435737,314.250165874143
Punjab,958.3224276,33.10535672,177.5798164,26.42,53.75,38.27,30.56534235,353.1639197504966
Punjab,661.9720401,22.66307132,158.6985143,25.26,60.03,6.3,29.57296527,360.4278247958449
Punjab,519.0494444,19.28686041,222.4281077,14.12,82.99,38.83,16.26931003,293.19117001451923
Punjab,929.1928024,50.0282361,247.7882292,29.38,39.82,36.21,33.32247827,418.1897610468617
Punjab,561.5457858,10.36410177,271.4581351,28.9,47.08,22.47,33.36842549,338.8355109604707
Punjab,1100.330302,46.92995943,235.6795703,18.87,80.66,13.32,22.6857714,360.95153182957563
Punjab,718.6378642,18.41814781,328.0237127,23.98,75.3,9.98,29.30005476,355.1424841100478
Punjab,502.1044495,28.01493784,148.562642,30.82818399,54.55,43.53,27.91530253,358.699144191928
Punjab,703.9367998,25.66915956,130.7431723,23.3,72.82,9.98,28.101603,325.09192683802945
Punjab,900.6135933,5.758247266,254.2840577,19.25,65.12,12.21,21.66182376,319.225570303608
Punjab,671.110637,41.85459782,196.3322541,18.64,82.5,42.57,22.55041191,313.513918742848
Punjab,778.8217488,31.8800595,100.8604199,21.87,61.12,16.01,24.93176439,320.01434359367903
Punjab,927.7378785,18.80015673,157.2016492,27.86,75.38,5.48,34.74844817,353.9548463661648
Punjab,742.4021436,24.31561933,195.1981675,24.72,99.63,0.31,32.77301787,320.9354658853265
Punjab,637.049725,11.63588465,135.4840832,20.15,68.97,20.9,23.30714873,296.4180566529908
Punjab,704.7639648,42.66203201,213.1131673,25.86,60.74,15.39,30.47399225,323.54804922595554
Punjab,1064.291583,18.74968027,163.0017115,7.76,70.84,113.19,11.08367048,262.66772321830103
Punjab,1083.339628,23.14012869,113.51458,27.74,54.52,30.22,50.80833227,423.58385378439834
Punjab,426.2235347,13.66014765,214.4621946,13.3,95.82,6.98,16.40195156,254.31808338178277
Punjab,1056.340903,27.98205582,80.401897,20.19,62.7,28.71,22.73010656,339.76592924967923
Punjab,840.2177971,39.20029543,192.2815825,16.4,55.91,0.21,16.75060002,324.7511263361932
Punjab,975.8615191,44.73796536,220.1168722,15.53,47.46,37.82,14.68646649,317.8739858675988
Punjab,703.4966571,19.90902348,172.5750193,27.8,76.46,67.07,34.77583029,318.6559840622839
Punjab,490.5844602,25.24347298,247.4812949,19.66,73.01,8.78,23.03078112,299.4462131009125
Punjab,929.1583224,26.98897758,98.17952706,23.73,52.54,32.54,26.68396844,359.402345855295
Punjab,590.8737417,13.29804548,133.0219537,21.77,68.65,31.72,25.53467702,312.5407527375946
Punjab,473.7753228,46.45341514,172.3127779,24.39,37.37,14.57,26.07716605,332.4801776688308
Punjab,502.8662121,35.99319724,229.5737978,22.38,62.77,6.3,25.81745586,318.4499567191955
Punjab,922.3765835,28.09182756,194.0555792,15.59,66.79,6.89,16.69913453,275.0719917535362
Punjab,808.2301743,41.09890493,316.5093805,26.98,85.61,12.88,34.53099471,352.8879812902038
Punjab,962.3390312,38.68493204,137.7105336,19.53,48.44,12.84,20.3837718,343.7502342744181
Punjab,917.2322795,27.15815051,96.70930671,14.22,40.82,14.13,12.18247106,311.15576451278207
Punjab,684.0656071,27.41813287,288.979818,19.86,46.57,18.12,20.65685806,304.5670935267038
Punjab,750.5990511,39.97905285,101.7106307,29.5,39.95,8.37,33.50514725,364.9863301999702
Punjab,744.5806353,14.51712494,216.2492321,26.25,80.05,12.73,32.95498604,343.84039689895957
Punjab,784.5996325,41.31934445,129.6484535,20.26,83.23,4.65,24.88295894,298.5999672273116
Punjab,658.4655386,20.81549052,78.8744372,20.25,64.8,19.4,23.04032487,331.6217039312716
Punjab,894.298527,41.03096859,165.1333837,29.90721848,78.32,15.65,24.58194242,377.75231374727844
Punjab,1002.120258,27.1002415,233.943867,32.38,62.01,1.45,39.74093757,391.2157183346895
Punjab,676.3802277,26.74677394,108.3780311,23.91,58.57,24.46,27.52733253,375.520560011271
Punjab,1055.25796,27.22253929,214.3984582,24.15,55.0,80.28,27.51044357,344.3431324549272
Punjab,829.3252531,19.90704299,223.1107819,27.15,55.34,13.08,31.74441351,345.0504133257333
Punjab,846.9352686,22.78215795,102.3497255,28.25727629,36.78,12.68,24.34829767,384.28443206484405
Punjab,371.7028734,35.39114096,173.225557,20.7,63.96,33.52,23.58638215,283.0307518301836
Punjab,486.6920504,1.385475381,263.0491801,21.02,59.39,18.45,23.56949913,358.7609757753587
Punjab,843.5501184,12.89823273,212.8451703,21.64,71.18,15.66,25.61804109,377.47231049248023
Punjab,967.8446918,19.32946425,160.6826415,21.81,61.4,8.08,24.88028524,359.1290325408925
Punjab,663.8667181,12.87723911,199.528276,25.64,57.56,30.19,29.84594445,354.22689875152065
Punjab,1138.922835,43.4401878,146.4298981,22.26,46.93,16.1,24.05321045,357.0806091495566
Punjab,929.0716319,39.04987195,253.1083849,25.66,61.08,24.86,30.23822986,340.34498342898627
Punjab,636.8273806,29.1033175,249.760159,21.6,71.07,7.47,25.53735585,330.93647008408925
Punjab,766.9570497,18.68169733,184.0609797,22.39,42.85,41.11,23.83499151,332.6626931190721
Punjab,1300.972053,43.30385827,200.5152593,12.01,61.31,23.8,11.14121063,286.53091204278957
Punjab,568.3372041,6.634871994,112.1293504,26.58,63.5,3.24,31.75956443,354.1773494581274
Punjab,899.689926,47.47653988,109.5899132,23.73,49.23,11.17,26.35290282,333.92538260772017
Punjab,746.5760338,17.50451089,153.976851,26.99,51.18,10.66,31.10821554,346.3615279481906
Punjab,911.6399682,23.79379258,173.4498239,7.52,63.46,8.98,10.34591627,291.4641932092747
Punjab,1024.475197,23.24454729,241.6132807,32.44,43.0,30.92,37.91986847,388.24783339284994
Punjab,729.8515136,13.49752582,229.9844629,21.3,65.25,2.97,24.54488557,349.5985461441887
Punjab,1044.13649,46.48782454,200.7155656,27.54,46.57,42.83,31.41696844,359.12903231138523
Punjab,1187.99403,37.33240679,255.3744732,16.8,75.94,24.01,32.56075474,326.3006285744188
Punjab,828.9106191,37.28254947,129.4673527,25.06,95.07,12.15,32.79674162,332.71987358988287
Punjab,940.683955,14.32977737,238.5216536,16.73,47.09,16.04,16.3388648,338.10449478118437
Punjab,676.1258174,25.62911846,133.4746891,18.88,68.01,48.01,21.43131179,343.1053138909662
Punjab,763.6644623,30.24851862,256.9851434,31.57,49.1,3.87,37.30988714,405.21855563409196
Punjab,739.1114828,27.35664981,180.5537826,21.05,75.61,3.58,35.53645903,337.68549279621806
Punjab,988.3737598,14.99387185,74.19813274,23.09,41.02,35.43,24.62211239,356.16359941945785
Punjab,1041.925901,38.16935187,229.1875001,26.35,67.21,81.76,31.81088014,379.2908495737322
Punjab,766.5866479,26.0006903,229.1777504,24.48,46.91,21.74,27.16051655,341.35368361102064
Punjab,1103.225349,18.51724569,147.8351798,22.75,56.9,11.91,25.73952312,373.4026096421478
Punjab,1120.686355,9.510094883,148.4437473,23.82,44.53,11.6,26.00346209,375.1755916181032
Punjab,982.5848349,32.76370749,173.4633326,34.02,72.34,13.35,43.05352571,356.55158434854184
Punjab,694.53919,48.46794694,92.25227867,21.71,47.45,4.59,23.34452947,333.8914614198414
Punjab,710.4187733,13.62634237,74.92372863,23.01,68.28,29.78,27.23794639,343.55932975056146
Punjab,666.6338791,25.07523729,258.9522353,27.25,54.84,3.46,31.83385296,380.6933793328093
Punjab,1002.231161,37.99833214,136.1124864,27.53,58.28,16.38,32.56829144,386.7183077124596
Punjab,559.2883535,9.876463585,284.9717387,27.94,62.22,24.02,33.53163386,358.39271917182737
Punjab,955.0896329,21.55367531,259.8202162,25.19,48.57,29.29,28.32726299,354.50359823890824
Punjab,593.2080227,14.2377813,269.7292061,16.28,63.16,21.95,17.31555067,278.6831216633577
Punjab,996.5340022,36.49709224,145.9033835,30.17,82.96,4.65,38.72550185,401.148384152708
Punjab,830.4268413,38.29443917,90.12761285,16.27,48.33,18.58,15.81285782,300.60067658743577
Punjab,1036.182383,29.25727712,115.5851813,23.51,77.58,8.22,28.87771521,330.3022778410536
Punjab,995.7111049,18.86290916,149.0013297,26.24646841,82.47,8.42,21.96714645,323.6579004745551
Punjab,1065.972514,23.44013082,77.78604531,21.68,47.76,18.5,23.32576752,357.9429252942665
Punjab,1121.444161,21.62163744,148.3175074,23.64,38.17,47.12,25.11741809,352.41872242757813
Punjab,781.4407301,15.51726167,163.0136557,23.61,64.53,62.15,27.70294135,324.302476411945
Punjab,580.0827217,21.66241387,101.819809,24.11,51.79,13.31,27.12888872,377.3124369943137
Punjab,600.3762927,28.64495389,120.4441324,30.07,88.03,80.93,39.10290483,327.60473500288015
Punjab,417.5094418,25.72630294,169.2112872,24.27,60.52,16.19,28.22221131,303.08421451621047
Punjab,588.6801607,22.75266833,201.3388382,20.78,47.97,42.83,22.08670089,293.9090559238224
Punjab,773.4637183,25.70764732,126.8352692,26.82,42.79,34.33,30.02926073,335.0929187778071
Punjab,659.2893512,23.06069164,197.132246,27.95,76.35,22.67,34.96485744,362.2504114714621
Punjab,728.5101343,11.66972879,181.7239423,15.86,51.43,21.04,15.55322404,341.76824477541373
Punjab,882.401681,27.58543084,183.6106745,24.99,60.66,15.55,29.2457432,355.9227059834858
Punjab,733.702953,18.55186948,137.9618721,25.51,74.34,19.15,31.34370412,359.5358314923053
Punjab,540.6667542,9.286342399,93.2632839,20.51,52.74,16.17,22.19361247,300.9693590383912
Punjab,833.4698597,28.60353266,283.6435278,28.88,59.31,46.25,34.56110676,382.52007001060076
Punjab,580.5415588,17.08301903,214.7613498,21.25,59.75,37.8,23.92514739,310.62664805946184
Punjab,786.2231027,26.73842701,241.4787696,22.63,70.25,52.66,26.90498677,335.4998162269579
Punjab,1104.114891,36.16555393,179.2181891,21.13,68.86,19.77,24.6761165,357.6840566327691
Punjab,772.8490765,14.95898939,165.4088064,22.08,56.7,35.63,24.7798294,322.73573657480506
Punjab,1133.377002,29.46191511,209.9006064,16.52,60.95,25.62,17.42547359,331.69229272600467
Punjab,1096.603526,9.763271974,70.94788559,14.8,54.42,12.06,14.36233148,306.91188185553676
Punjab,645.818866,39.17138938,120.7826655,29.97,37.84,84.8,33.94358139,361.60201545190364
Punjab,605.1072111,9.187752467,125.3346675,17.77,63.86,20.27,19.45640129,350.6236557034751
Punjab,787.2704566,19.74489168,150.1559017,17.04,88.38,19.66,20.89828764,286.59708790161295
Punjab,1018.390394,40.68665553,133.9118995,11.23,46.74,18.19,8.674421289,313.25765531072324
Punjab,665.2476546,21.66961819,198.7973854,18.81,48.4,12.8,19.37045544,317.3402580616833
Punjab,907.2948164,14.8461806,178.9030116,15.38,46.94,18.97,14.43390834,288.0818954220752
Punjab,1305.338941,34.54687998,267.1353662,30.21,70.87,14.46,37.57688767,374.79165627200575
Punjab,678.5739459,30.3619487,331.8826623,27.05,66.73,35.61,32.74272818,341.3489345683292
Punjab,652.7049971,17.31789782,101.0640683,18.56,57.62,122.22,19.94219346,291.16047911112867
Punjab,937.4501343,21.17532406,186.2153674,33.26,46.23,20.25,39.39297141,413.35429234132357
Punjab,850.0366307,20.9536951,186.5529551,26.91,61.39,21.27,32.00856519,400.7924627432479
Punjab,716.9600663,21.55787695,178.1148802,20.38,36.53,27.09,20.38306681,305.836644294415
Punjab,769.3101396,5.365639104,105.4451446,9.5,62.15,32.67,10.21513985,292.96290737908896
Punjab,756.7299499,23.04896089,124.0628807,33.45,73.07,13.96,42.34728658,379.60919960785077
Punjab,428.7528829,39.71029115,203.339571,15.05,41.23,6.63,13.3932013,274.85496142285535
Punjab,1023.918428,17.57128621,118.8001502,13.77,37.01,32.66,11.18122258,346.82361513174163
Punjab,772.3297483,18.21261562,186.642532,27.11,83.69,9.26,34.52915684,354.5158680140223
Punjab,305.6536079,7.592567552,159.3219117,34.2,50.82,75.22,41.16236054,347.7964175342379
Punjab,757.1153526,31.07225806,191.5608096,28.92,77.04,6.18,36.39392177,339.57422553368224
Punjab,680.586796,35.54685748,128.8159868,24.82,57.69,34.13,28.7190035,344.79197477813256
Punjab,1134.520489,40.17764438,195.3515892,24.97,57.57,20.65,28.91706777,379.7538954441671
Punjab,679.5205663,11.34910996,120.8999471,26.27,66.58,46.25,31.62761905,344.70073336995335
Punjab,607.3037653,27.80471327,192.1389587,25.79,46.74,31.71,28.98400171,326.25428414707875
Punjab,911.6212424,40.35586534,267.5287502,23.41,61.99,15.41,27.16874572,361.9375403616512
Punjab,632.3355527,28.77910526,198.2083155,22.52,54.28,0.64,25.15776588,322.54876000442005
Punjab,874.9096536,28.2210876,201.7020484,21.69,40.19,31.8,22.57925983,380.01452671225854
Punjab,921.7345879,21.29900277,226.6717871,18.23,65.06,0.29,20.22622311,309.41490498617435
Punjab,607.2175667,25.11906538,96.89054912,20.6,56.05,119.53,22.64503829,322.4765603914368
Punjab,516.4104972,34.44545268,289.3215909,13.54,57.64,26.24,12.91446276,269.08593490588004
Punjab,1173.202689,31.731996,118.3010448,21.51,41.85,22.05,22.49475858,373.92601747998987
Punjab,905.0484904,13.67899748,226.5386262,17.06,83.87,4.04,20.46710055,303.06150022269713
Punjab,752.5200933,19.91158143,222.5297916,16.48,73.15,4.97,18.58507128,304.3586212495756
Punjab,698.032627,37.08304558,131.9163977,22.9,74.46,3.47,27.70623383,306.15642863460016
Punjab,887.6804942,29.26172872,242.1537166,28.96,55.42,5.03,34.28183295,361.5612214337423
Punjab,1017.587087,28.1366749,210.4653104,26.59,34.06,56.57,28.83622567,346.0149019166579
Punjab,637.088166,17.94804942,290.6299223,14.15,89.29,22.0,16.93937607,268.5072570787754
Punjab,859.2431782,37.62229305,197.5429959,17.05,59.08,33.91,17.97835374,335.68409372902846
Punjab,667.4164114,40.60659165,181.802063,26.7,48.77,13.42,30.46680031,369.00269854911465
Punjab,792.3009768,37.25203751,155.4259456,17.09,66.25,11.5,18.74520236,285.16394908310855
Punjab,848.5938982,39.75138573,87.21295811,20.88,77.51,33.52,25.18068118,318.6678648625435
Punjab,823.4224379,21.39664285,159.1164688,24.75,59.65,37.42,28.81542417,345.1278698256221
Punjab,895.3235811,21.4711338,160.9491545,17.16,79.18,19.79,20.13786275,287.80821056652366
Punjab,892.6064987,24.41417312,194.9382741,22.53,76.24,136.63,27.36449991,333.9481288190626
Punjab,489.9666698,22.37366158,94.80286621,15.33,43.85,71.59,14.04542822,298.87341468184115
Punjab,520.0228488,36.59435359,172.8150989,18.99,49.89,8.18,19.77931484,296.1998881567048
Punjab,707.5791737,35.92056663,220.4094337,23.6,74.36,34.21,28.67630574,322.2712291879403
Punjab,1155.346872,34.03725052,223.2223469,14.04,20.0,13.88,9.781081154,354.504585139149
Punjab,655.1693435,8.986816335,72.84406617,24.2,57.76,17.67,27.85581646,329.65579564814425
Punjab,700.9744594,7.703554581,213.9398908,21.9,38.54,7.91,22.7137532,342.8125531995512
Punjab,746.048843,26.32730795,166.4123137,24.76,52.85,19.69,28.1551693,359.23400133236714
Punjab,703.7052338,32.69191123,173.301316,23.12,55.52,18.21,26.12176987,327.21408109208033
Punjab,834.3800431,24.55647949,79.60216476,28.82,54.63,140.2,34.01263343,339.55342882101183
Punjab,1107.365024,46.95155455,279.1845225,22.63,51.72,13.35,25.05160812,339.6228185593948
Punjab,847.6349576,15.0919368,185.1977948,19.85,43.54,20.01,20.34428453,338.0838114910463
Punjab,619.3489728,11.31293808,82.06824025,22.61,94.38,2.07,29.2978669,337.9443365992588
Punjab,1347.017737,23.86645902,199.1885951,24.72,88.01,14.91,31.60119301,377.1409738965583
Punjab,856.6768111,18.13714644,197.1585139,22.24,42.57,5.64,23.59690127,346.9779995690322
Punjab,683.1651026,29.10555809,255.9814293,22.2,83.73,10.9,27.65317513,361.5294327615499
Punjab,1095.92164,23.60419275,159.3114407,18.49,54.01,27.54,39.42552453,354.2890566806583
Punjab,688.5026301,8.581858764,172.9807977,18.69,61.94,27.81,20.55378121,269.8304144668179
Punjab,1147.185262,37.24582731,145.8878923,14.99,59.05,36.72,15.08508906,359.4081957941061
Punjab,676.1871878,5.658714418,207.0802404,30.75,50.1,27.82,36.26037704,356.14904936206057
Punjab,1115.875801,17.15006078,127.6339089,15.78,74.76,6.74,17.76577852,328.0558052781098
Punjab,837.7663204,9.172095329,118.3064671,18.54,61.89,37.42,20.3388298,293.53406871238053
Punjab,1078.474725,29.65210447,176.9656064,18.41,52.85,19.42,19.25517287,355.06572290538816
Punjab,1197.675509,30.66353142,107.3802386,26.47,40.43,11.9,29.30311583,407.2369135731799
Punjab,588.6776302,41.89478542,285.7122716,20.53,46.6,12.17,21.59960748,323.15023313653353
Punjab,1088.508601,36.69154364,300.2091333,28.24,35.38,16.38,31.26792983,398.74259239029504
Punjab,890.401622,36.60219219,159.9882309,18.63,60.18,24.34,20.30833532,316.8866459038852
Punjab,586.7452421,25.79563129,98.24304826,23.39,42.05,89.46,25.15500161,347.7318849702491
Punjab,658.5763718,13.62318108,195.3153409,17.82,56.02,3.01,18.75165923,301.4577816569592
Punjab,889.2371524,27.28727327,151.710538,32.73,80.55,38.31,42.07515278,377.4149016985196
Punjab,778.9078281,30.98603175,253.442105,16.06,77.99,34.38,18.48894936,286.4309155835402
Punjab,758.4851873,31.70572783,136.2890369,23.55,59.52,22.43,27.12158466,354.7706504126066
Punjab,826.9616554,20.57247056,210.3079393,25.17,58.69,43.19,29.30937291,349.71203973669367
Punjab,868.4125703,31.07257918,281.8976983,24.07,88.2,8.08,30.71981182,315.4041613184535
Punjab,959.4599768,17.00649625,134.7548601,21.07,67.81,26.46,24.48113418,358.77545871307757
Punjab,935.8102373,16.75833367,189.183612,21.35,55.08,54.8,23.59829031,360.1463606761824
Punjab,1245.454508,17.48006963,227.1310764,22.22,38.61,66.45,23.17097282,361.3475190623702
Punjab,840.786374,25.20727526,185.3331299,21.26,65.91,68.09,24.56080983,315.96949961250556
Punjab,687.9497383,12.17782208,179.9508182,26.82,72.44,5.64,32.99398566,310.79060449644663
Punjab,922.9927908,21.97707226,125.5062781,33.05,50.53,64.34,39.52252271,414.90783829159807
Punjab,580.2391562,31.74149037,253.1645828,19.21,64.37,43.34,21.53680413,315.1084869882027
Punjab,646.5851884,13.35259174,237.5243516,15.15,54.55,15.39,14.86464006,298.17997442444425
Punjab,1005.658574,21.95876189,152.8484398,21.56,57.24,27.06,24.1039514,339.60672424154853
Punjab,770.8500007,25.47174325,172.8981564,34.9,50.79544192,5.1,39.32826691,358.64446010932767
Punjab,555.5318185,25.05361508,266.0844345,17.98,67.32725452,9.38,19.03732789,295.25241049690294
Punjab,507.4838319,17.03039387,109.493547,30.2,74.54,24.97,37.92405395,378.39639941451816
Punjab,770.334166,32.96743336,220.1943003,30.39,50.53,2.89,35.79289617,352.0588190869821
Punjab,1029.567092,33.18379307,149.4322615,19.23,60.79,3.9,21.19878955,345.3957950901363
Punjab,1030.613432,38.65709156,292.379283,24.84,48.66,6.3,27.84607394,392.6996297421426
Punjab,826.0454886,24.40176101,183.4019904,30.14,65.41,12.89,36.94066251,380.28491557944676
Punjab,1195.305077,23.88781884,253.055906,20.1,56.75,16.2,22.0252152,354.25819078792813
Punjab,813.1757333,17.96035927,130.9068399,20.98,45.91,42.62,22.16113769,300.8782379422493
Punjab,761.6804234,27.79286475,106.6251376,19.09,79.99,26.15,22.9288272,323.3013597935021
Punjab,306.8197772,16.09512818,164.0542211,16.93,73.93,26.48,19.29339802,259.63553667286664
Punjab,749.448926,18.4152741,192.9141511,18.75,50.93,44.57,19.55263985,335.78951312508525
Punjab,968.0187158,22.22403007,147.1185637,15.88,89.0626114,14.13,17.17668246,282.410196816168
Punjab,1119.223898,21.28792267,222.0815476,22.17,68.06,43.92,26.046118,347.113966612098
Punjab,631.0584609,25.32953073,168.3951056,18.15,69.63,26.31,20.57345185,297.7734744757448
Punjab,929.5710938,35.84895915,72.93708409,23.17,34.59,1.69,24.09861616,329.5924724915568
Punjab,1001.648263,30.12375806,214.6850815,14.22,75.1,42.51,15.61990981,326.23574621584487
Punjab,840.7406373,31.79241631,130.4327438,23.65,51.45,8.52,26.46545156,344.7023747304974
Punjab,340.2323632,14.62343908,155.3956043,26.17,54.63,58.65,30.2932581,339.0927766675872
Punjab,823.6762083,44.71458,282.8001847,12.03,99.57,39.89,30.03807178,317.08848119994127
Punjab,972.6711951,26.70286125,286.4581066,23.87,64.53,28.41,28.07281007,324.4873864152129
Punjab,601.379965,7.49515421,137.6632851,28.14,54.21,19.83,33.01051629,373.390870173747
Punjab,767.785027,21.68169094,213.2637855,15.95,26.92,60.61,13.22205844,299.8088162868325
Punjab,487.0178685,23.31900792,147.1732807,30.36,80.85,30.79,38.7946462,391.0849291764034
Punjab,300.1561579,24.3497049,165.0348378,24.1,39.82,13.08,25.91218549,314.91746968818387
Punjab,991.611841,24.48400882,142.3628474,18.47,44.95,8.62,18.55484164,344.8808802273926
